fid,woeid,iso,places,foundry
5113,37172448,DE,15,http://www.londonintegers.com/
5114,37172457,DE,15,http://www.londonintegers.com/
5115,37172466,BY,15,http://www.londonintegers.com/
5116,37172475,RU,6,http://www.londonintegers.com/
5117,37172484,DE,15,http://www.londonintegers.com/
5118,37172493,NL,15,http://www.londonintegers.com/
5119,37172502,DE,15,http://www.londonintegers.com/
5123,37172511,DE,15,http://www.londonintegers.com/
5126,37172520,DE,15,http://www.londonintegers.com/
5128,37172529,NL,15,http://www.londonintegers.com/
5130,37172538,DE,20,http://www.londonintegers.com/
5132,37172547,DE,15,http://www.londonintegers.com/
5133,37172556,NL,15,http://www.londonintegers.com/
5135,37172565,PL,15,http://www.londonintegers.com/
5137,37172574,BY,-1,http://www.londonintegers.com/
5138,37172583,DE,20,http://www.londonintegers.com/
5144,37172592,DE,5,http://www.londonintegers.com/
5145,37172601,PL,15,http://www.londonintegers.com/
5147,37172610,DE,15,http://www.londonintegers.com/
5150,37172619,DE,15,http://www.londonintegers.com/
5156,37172628,DE,15,http://www.londonintegers.com/
5159,37172637,DE,15,http://www.londonintegers.com/
5160,37172646,DE,15,http://www.londonintegers.com/
5162,37172655,PL,15,http://www.londonintegers.com/
5163,37172664,PL,15,http://www.londonintegers.com/
5166,37172673,DE,6,http://www.londonintegers.com/
5168,37172682,PL,15,http://www.londonintegers.com/
5171,37172691,DE,15,http://www.londonintegers.com/
5172,37172700,DE,15,http://www.londonintegers.com/
5179,37172709,PL,15,http://www.londonintegers.com/
5184,37172718,DE,6,http://www.londonintegers.com/
5187,37172727,DE,15,http://www.londonintegers.com/
5188,37172736,DE,15,http://www.londonintegers.com/
5190,37172745,DE,15,http://www.londonintegers.com/
5194,37172754,DE,15,http://www.londonintegers.com/
5198,37172763,DE,5,http://www.londonintegers.com/
5201,37172772,UA,-1,http://www.londonintegers.com/
5204,37172781,DE,15,http://www.londonintegers.com/
5212,37172790,RU,20,http://www.londonintegers.com/
5214,37172799,PL,15,http://www.londonintegers.com/
5215,37172808,DE,15,http://www.londonintegers.com/
5216,37172817,DE,15,http://www.londonintegers.com/
5219,37172826,DE,15,http://www.londonintegers.com/
5220,37172835,DE,15,http://www.londonintegers.com/
5221,37172844,DE,15,http://www.londonintegers.com/
5224,37172853,DE,15,http://www.londonintegers.com/
5225,37172862,PL,15,http://www.londonintegers.com/
5227,37172871,RU,20,http://www.londonintegers.com/
5228,37172880,PL,-1,http://www.londonintegers.com/
5230,37172889,PL,15,http://www.londonintegers.com/
5235,37172898,NL,15,http://www.londonintegers.com/
5236,37172907,DE,20,http://www.londonintegers.com/
5238,37172916,DE,6,http://www.londonintegers.com/
5244,37172925,PL,15,http://www.londonintegers.com/
5245,37172934,UA,15,http://www.londonintegers.com/
5246,37172943,DE,15,http://www.londonintegers.com/
5249,37172952,UA,20,http://www.londonintegers.com/
5250,37172961,DE,15,http://www.londonintegers.com/
5252,37172970,DE,15,http://www.londonintegers.com/
5253,37172979,DE,15,http://www.londonintegers.com/
5255,37172988,PL,15,http://www.londonintegers.com/
5263,37172997,DE,15,http://www.londonintegers.com/
5265,37173006,DE,20,http://www.londonintegers.com/
5266,37173015,DE,15,http://www.londonintegers.com/
5268,37173024,PL,15,http://www.londonintegers.com/
5271,37173033,PL,15,http://www.londonintegers.com/
5272,37173042,DE,15,http://www.londonintegers.com/
5274,37173051,UA,20,http://www.londonintegers.com/
5275,37173060,UA,20,http://www.londonintegers.com/
5284,37173069,DE,15,http://www.londonintegers.com/
5288,37173078,PL,20,http://www.londonintegers.com/
5289,37173087,DE,15,http://www.londonintegers.com/
5290,37173096,PL,15,http://www.londonintegers.com/
5292,37173105,PL,15,http://www.londonintegers.com/
5295,37173114,DE,15,http://www.londonintegers.com/
5296,37173123,PL,15,http://www.londonintegers.com/
5309,37173132,DE,15,http://www.londonintegers.com/
5311,37173141,DE,15,http://www.londonintegers.com/
5314,37173150,UA,5,http://www.londonintegers.com/
5321,37173159,DE,20,http://www.londonintegers.com/
5326,37173168,DE,15,http://www.londonintegers.com/
5327,37173177,PL,15,http://www.londonintegers.com/
5328,37173186,DE,6,http://www.londonintegers.com/
5331,37173195,PL,15,http://www.londonintegers.com/
5334,37173204,RU,15,http://www.londonintegers.com/
5336,37173213,DE,15,http://www.londonintegers.com/
5337,37173222,UA,20,http://www.londonintegers.com/
5338,37173231,RU,15,http://www.londonintegers.com/
5340,37173240,CZ,15,http://www.londonintegers.com/
5344,37173249,DE,15,http://www.londonintegers.com/
5346,37173258,DE,15,http://www.londonintegers.com/
5348,37173267,CZ,15,http://www.londonintegers.com/
5350,37173276,PL,15,http://www.londonintegers.com/
5357,37173285,RU,20,http://www.londonintegers.com/
5358,37173294,DE,15,http://www.londonintegers.com/
5360,37173303,PL,15,http://www.londonintegers.com/
5361,37173312,CZ,15,http://www.londonintegers.com/
5366,37173321,DE,15,http://www.londonintegers.com/
5368,37173330,DE,15,http://www.londonintegers.com/
5369,37173339,DE,6,http://www.londonintegers.com/
5370,37173348,UA,20,http://www.londonintegers.com/
5371,37173357,UA,15,http://www.londonintegers.com/
5375,37173366,UA,15,http://www.londonintegers.com/
5388,37173375,DE,15,http://www.londonintegers.com/
5391,37173384,DE,5,http://www.londonintegers.com/
5397,37173393,DE,15,http://www.londonintegers.com/
5400,37173402,CZ,15,http://www.londonintegers.com/
5401,37173411,UA,-1,http://www.londonintegers.com/
5406,37173420,PL,15,http://www.londonintegers.com/
5411,37173429,CZ,15,http://www.londonintegers.com/
5412,37173438,DE,15,http://www.londonintegers.com/
5416,37173447,PL,15,http://www.londonintegers.com/
5419,37173456,UA,15,http://www.londonintegers.com/
5420,37173465,UA,15,http://www.londonintegers.com/
5422,37173474,UA,20,http://www.londonintegers.com/
5428,37173483,DE,20,http://www.londonintegers.com/
5430,37173492,UA,15,http://www.londonintegers.com/
5431,37173501,CZ,15,http://www.londonintegers.com/
5433,37173510,CZ,15,http://www.londonintegers.com/
5436,37173519,UA,-1,http://www.londonintegers.com/
5438,37173528,UA,15,http://www.londonintegers.com/
5439,37173537,UA,15,http://www.londonintegers.com/
5446,37173546,DE,15,http://www.londonintegers.com/
5447,37173555,PL,15,http://www.londonintegers.com/
5448,37173564,UA,15,http://www.londonintegers.com/
5453,37173573,CZ,20,http://www.londonintegers.com/
5456,37173582,PL,15,http://www.londonintegers.com/
5460,37173591,PL,15,http://www.londonintegers.com/
5462,37173600,PL,15,http://www.londonintegers.com/
5464,37173609,CZ,15,http://www.londonintegers.com/
5465,37173618,CZ,6,http://www.londonintegers.com/
5468,37173627,PL,15,http://www.londonintegers.com/
5469,37173636,DE,6,http://www.londonintegers.com/
5472,37173645,DE,15,http://www.londonintegers.com/
5475,37173654,CZ,15,http://www.londonintegers.com/
5478,37173663,CZ,15,http://www.londonintegers.com/
5487,37173672,UA,15,http://www.londonintegers.com/
5488,37173681,LU,6,http://www.londonintegers.com/
5489,37173690,PL,15,http://www.londonintegers.com/
5492,37173699,CZ,20,http://www.londonintegers.com/
5504,37173708,DE,15,http://www.londonintegers.com/
5508,37173717,DE,6,http://www.londonintegers.com/
5509,37173726,DE,15,http://www.londonintegers.com/
5512,37173735,CZ,15,http://www.londonintegers.com/
5514,37173744,DE,15,http://www.londonintegers.com/
5516,37173753,PL,0,http://www.londonintegers.com/
5523,37173762,CZ,2,http://www.londonintegers.com/
5526,37173771,UA,-1,http://www.londonintegers.com/
5529,37173780,UA,15,http://www.londonintegers.com/
5533,37173789,CZ,15,http://www.londonintegers.com/
5534,37173798,UA,20,http://www.londonintegers.com/
5535,37173807,PL,15,http://www.londonintegers.com/
5538,37173816,CZ,6,http://www.londonintegers.com/
5541,37173825,DE,15,http://www.londonintegers.com/
5543,37173834,CZ,15,http://www.londonintegers.com/
5547,37173843,UA,15,http://www.londonintegers.com/
5548,37173852,DE,15,http://www.londonintegers.com/
5549,37173861,UA,20,http://www.londonintegers.com/
5555,37173870,UA,15,http://www.londonintegers.com/
5556,37173879,CZ,5,http://www.londonintegers.com/
5557,37173888,CZ,15,http://www.londonintegers.com/
5559,37173897,CZ,6,http://www.londonintegers.com/
5560,37173906,UA,20,http://www.londonintegers.com/
5561,37173915,DE,15,http://www.londonintegers.com/
5571,37173924,CZ,15,http://www.londonintegers.com/
5582,37173933,CZ,6,http://www.londonintegers.com/
5590,37173942,DE,15,http://www.londonintegers.com/
5592,37173951,UA,15,http://www.londonintegers.com/
5602,37173960,CZ,6,http://www.londonintegers.com/
5603,37173969,CZ,20,http://www.londonintegers.com/
5605,37173978,SK,15,http://www.londonintegers.com/
5606,37173987,FI,-1,http://www.londonintegers.com/
5609,37173996,FI,-1,http://www.londonintegers.com/
5610,37174005,FI,-1,http://www.londonintegers.com/
5616,37174014,NO,15,http://www.londonintegers.com/
5618,37174023,FI,15,http://www.londonintegers.com/
5625,37174032,NO,5,http://www.londonintegers.com/
5626,37174041,NO,6,http://www.londonintegers.com/
5629,37174050,NO,15,http://www.londonintegers.com/
5631,37174059,NO,1,http://www.londonintegers.com/
5632,37174068,SE,15,http://www.londonintegers.com/
5636,37174077,SE,15,http://www.londonintegers.com/
5638,37174086,SE,5,http://www.londonintegers.com/
5640,37174095,RU,15,http://www.londonintegers.com/
5643,37174104,SE,20,http://www.londonintegers.com/
5645,37174113,DK,15,http://www.londonintegers.com/
5646,37174122,SE,15,http://www.londonintegers.com/
5649,37174131,SE,-1,http://www.londonintegers.com/
5650,37174140,RU,15,http://www.londonintegers.com/
5651,37174149,SE,15,http://www.londonintegers.com/
5653,37174158,DK,15,http://www.londonintegers.com/
5654,37174167,RU,15,http://www.londonintegers.com/
5657,37174176,DK,15,http://www.londonintegers.com/
5660,37174185,BY,15,http://www.londonintegers.com/
5661,37174194,RU,15,http://www.londonintegers.com/
5662,37174203,PL,15,http://www.londonintegers.com/
5666,37174212,DE,20,http://www.londonintegers.com/
5669,37174221,DE,15,http://www.londonintegers.com/
5672,37174230,DE,20,http://www.londonintegers.com/
5673,37174239,DE,15,http://www.londonintegers.com/
5674,37174248,DE,15,http://www.londonintegers.com/
5676,37174257,DE,5,http://www.londonintegers.com/
5683,37174266,PL,20,http://www.londonintegers.com/
5684,37174275,PL,15,http://www.londonintegers.com/
5696,37174284,DE,-1,http://www.londonintegers.com/
5697,37174293,DE,5,http://www.londonintegers.com/
5698,37174302,DE,15,http://www.londonintegers.com/
5700,37174311,DE,20,http://www.londonintegers.com/
5702,37174320,DE,15,http://www.londonintegers.com/
5703,37174329,SK,15,http://www.londonintegers.com/
5708,37174338,SE,20,http://www.londonintegers.com/
5709,37174347,DK,15,http://www.londonintegers.com/
5710,37174356,DK,15,http://www.londonintegers.com/
5711,37174365,DK,20,http://www.londonintegers.com/
5712,37174374,LT,20,http://www.londonintegers.com/
5714,37174383,PL,15,http://www.londonintegers.com/
5716,37174392,RU,20,http://www.londonintegers.com/
5718,37174401,DE,20,http://www.londonintegers.com/
5719,37174410,NL,15,http://www.londonintegers.com/
5722,37174419,UA,20,http://www.londonintegers.com/
5723,37174428,UA,20,http://www.londonintegers.com/
5725,37174437,CZ,20,http://www.londonintegers.com/
5726,37174446,UA,20,http://www.londonintegers.com/
5730,37174455,DE,20,http://www.londonintegers.com/
5738,37174464,GB,1,http://www.londonintegers.com/
5739,37174473,GB,15,http://www.londonintegers.com/
5740,37174482,GB,15,http://www.londonintegers.com/
5742,37174491,GB,20,http://www.londonintegers.com/
5743,37174500,GB,15,http://www.londonintegers.com/
5747,37174509,GB,5,http://www.londonintegers.com/
5748,37174518,GB,15,http://www.londonintegers.com/
5751,37174527,GB,15,http://www.londonintegers.com/
5754,37174536,NL,15,http://www.londonintegers.com/
5761,37174545,GB,15,http://www.londonintegers.com/
5769,37174554,NL,15,http://www.londonintegers.com/
5772,37174563,GB,15,http://www.londonintegers.com/
5773,37174572,GB,20,http://www.londonintegers.com/
5774,37174581,GB,-1,http://www.londonintegers.com/
5776,37174590,NL,15,http://www.londonintegers.com/
5777,37174599,NL,15,http://www.londonintegers.com/
5780,37174608,GB,15,http://www.londonintegers.com/
5784,37174617,GB,15,http://www.londonintegers.com/
5786,37174626,GB,15,http://www.londonintegers.com/
5790,37174635,GB,15,http://www.londonintegers.com/
5794,37174644,NL,15,http://www.londonintegers.com/
5805,37174653,GB,-1,http://www.londonintegers.com/
5806,37174662,GB,15,http://www.londonintegers.com/
5811,37174671,GB,15,http://www.londonintegers.com/
5813,37174680,GB,15,http://www.londonintegers.com/
5817,37174689,GB,1,http://www.londonintegers.com/
5819,37174698,NL,15,http://www.londonintegers.com/
5822,37174707,NL,15,http://www.londonintegers.com/
5827,37174716,GB,15,http://www.londonintegers.com/
5828,37174725,NL,15,http://www.londonintegers.com/
5830,37174734,GB,-1,http://www.londonintegers.com/
5832,37174743,GB,15,http://www.londonintegers.com/
5833,37174752,NL,15,http://www.londonintegers.com/
5838,37174761,NL,15,http://www.londonintegers.com/
5840,37174770,NL,15,http://www.londonintegers.com/
5841,37174779,NL,15,http://www.londonintegers.com/
5842,37174788,NL,20,http://www.londonintegers.com/
5844,37174797,GB,5,http://www.londonintegers.com/
5846,37174806,GB,15,http://www.londonintegers.com/
5847,37174815,GB,15,http://www.londonintegers.com/
5854,37174824,GB,15,http://www.londonintegers.com/
5865,37174833,BE,15,http://www.londonintegers.com/
5867,37174842,NL,5,http://www.londonintegers.com/
5869,37174851,BE,15,http://www.londonintegers.com/
5871,37174860,BE,15,http://www.londonintegers.com/
5873,37174869,BE,15,http://www.londonintegers.com/
5875,37174878,GB,15,http://www.londonintegers.com/
5876,37174887,BE,15,http://www.londonintegers.com/
5881,37174896,GB,20,http://www.londonintegers.com/
5885,37174905,GB,2,http://www.londonintegers.com/
5886,37174914,FR,15,http://www.londonintegers.com/
5887,37174923,BE,15,http://www.londonintegers.com/
5888,37174932,BE,-1,http://www.londonintegers.com/
5891,37174941,FR,20,http://www.londonintegers.com/
5893,37174950,BE,15,http://www.londonintegers.com/
5898,37174959,GB,15,http://www.londonintegers.com/
5899,37174968,BE,15,http://www.londonintegers.com/
5904,37174977,BE,15,http://www.londonintegers.com/
5908,37174986,FR,15,http://www.londonintegers.com/
5909,37174995,GB,15,http://www.londonintegers.com/
5913,37175004,BE,15,http://www.londonintegers.com/
5916,37175013,BE,15,http://www.londonintegers.com/
5917,37175022,BE,15,http://www.londonintegers.com/
5918,37175031,BE,15,http://www.londonintegers.com/
5921,37175040,BE,15,http://www.londonintegers.com/
5922,37175049,BE,15,http://www.londonintegers.com/
5925,37175058,BE,20,http://www.londonintegers.com/
5929,37175067,FR,15,http://www.londonintegers.com/
5936,37175076,FR,6,http://www.londonintegers.com/
5940,37175085,FR,15,http://www.londonintegers.com/
5942,37175094,LU,2,http://www.londonintegers.com/
5951,37175103,FR,20,http://www.londonintegers.com/
5952,37175112,FR,15,http://www.londonintegers.com/
5953,37175121,FR,5,http://www.londonintegers.com/
5955,37175130,FR,15,http://www.londonintegers.com/
5956,37175139,FR,-1,http://www.londonintegers.com/
5963,37175148,FR,15,http://www.londonintegers.com/
5966,37175157,FR,15,http://www.londonintegers.com/
5967,37175166,FR,6,http://www.londonintegers.com/
5972,37175175,FR,15,http://www.londonintegers.com/
5974,37175184,FR,20,http://www.londonintegers.com/
5975,37175193,FR,15,http://www.londonintegers.com/
5981,37175202,GB,20,http://www.londonintegers.com/
5984,37175211,NL,20,http://www.londonintegers.com/
5985,37175220,NL,15,http://www.londonintegers.com/
5986,37175229,NL,15,http://www.londonintegers.com/
5988,37175238,NL,15,http://www.londonintegers.com/
5990,37175247,NL,15,http://www.londonintegers.com/
5993,37175256,NL,15,http://www.londonintegers.com/
5998,37175265,BE,20,http://www.londonintegers.com/
5999,37175274,GB,20,http://www.londonintegers.com/
6005,37175283,FR,15,http://www.londonintegers.com/
